0.375,-0.09375,0.9444444444444444,-0.0,0.1429937626915715,1.0
0.783,-0.26865671641791045,0.41414141414141414,-0.016129032258064516,0.0,0.6
0.644,-0.04938271604938271,0.48031496062992124,-0.01282051282051282,0.0,1.0
0.629,-0.180327868852459,0.29441624365482233,-0.0,0.0,0.6
1.0,-0.3157894736842106,1.0,-0.0,1.0,1.0
0.97,-0.040000000000000036,1.0,-0.0,0.9398942670715525,1.0
1.0,-0.0,1.0,-0.0,1.0,1.0
1.0,-0.18918918918918914,0.9655172413793104,-0.0,0.9169302936733861,1.0
0.992,-0.32432432432432434,0.9803921568627451,-0.0,0.8029355943910632,1.0
0.99,-0.14814814814814814,0.975609756097561,-0.0,0.8800457128895343,1.0
1.0,-0.052631578947368474,1.0,-0.0,0.9597677705571943,1.0
0.993,-0.13888888888888895,0.9482758620689655,-0.0,0.9469154662674888,1.0
1.0,-0.30188679245283023,1.0,-0.019230769230769232,0.9730541203275728,1.0
0.983,-0.09523809523809534,0.9626168224299065,-0.0,0.9127217439581026,1.0
0.989,-0.12,0.975609756097561,-0.0,0.9521689301444068,1.0
1.0,-0.3157894736842106,1.0,-0.0,1.0,1.0
0.632,-0.21739130434782616,0.37777777777777777,-0.0,0.0,0.2
0.441,-0.2068965517241379,0.4392523364485981,-0.0,0.0,0.4
0.352,-0.16666666666666674,0.926829268292683,-0.0,0.0,0.6
0.024,-0.045454545454545414,0.31683168316831684,-0.0,0.0,0.6
1.0,-0.28301886792452835,1.0,-0.0,0.9736332050533975,1.0
1.0,-0.0923076923076922,1.0,-0.0,1.0,1.0
1.0,-0.07692307692307687,1.0,-0.0,1.0,1.0
1.0,-0.3157894736842106,1.0,-0.0,1.0,1.0
1.0,-0.3157894736842106,1.0,-0.0,1.0,1.0
0.993,-0.13888888888888895,0.9482758620689655,-0.0,0.9469154662674888,1.0
1.0,-0.0,1.0,-0.0,1.0,1.0
0.994,-0.2941176470588236,0.9666666666666667,-0.0,0.9661049965255963,1.0
0.974,-0.0,1.0,-0.0,0.9292219436545155,1.0
0.99,-0.30188679245283023,1.0,-0.0,0.9761522016366251,1.0
1.0,-0.052631578947368474,1.0,-0.0,0.9597677705571943,1.0
1.0,-0.07692307692307687,1.0,-0.0,0.9375305999447431,1.0
0.08,-0.2962962962962963,0.7727272727272727,-0.0,0.17209523057828238,1.0
0.666,-0.16000000000000003,0.9444444444444444,-0.0,0.0,1.0
0.041,-0.0,0.5081967213114754,-0.0,0.0,0.6
0.845,-0.13793103448275867,0.8723404255319149,-0.0,0.4083447598839861,0.6
0.682,-0.04761904761904767,0.45132743362831856,-0.0,0.07016646881591257,0.8
0.685,-0.0,0.7068965517241379,-0.0,0.2602552640640994,0.6
0.687,-0.0,0.6039603960396039,-0.015151515151515152,0.0,0.6
0.701,-0.17142857142857149,0.5225225225225225,-0.0,0.0,0.6
0.988,-0.3783783783783783,0.9803921568627451,-0.0,0.8125291500894781,1.0
0.937,-0.11538461538461531,0.975609756097561,-0.0,0.911538833763262,1.0
0.979,-0.0,1.0,-0.0,0.956769462441946,1.0
1.0,-0.15384615384615385,0.9830508474576272,-0.0,0.9449241290033488,1.0
0.588,-0.060975609756097504,0.24113475177304963,-0.0,0.0819250186887403,0.6
0.609,-0.22857142857142865,0.8653846153846154,-0.0,0.10174612069802288,0.8
0.046,-0.0,0.5573770491803278,-0.0,0.0,0.6
0.8,-0.0,0.7454545454545455,-0.0,0.3275494538362764,1.0
1.0,-0.28301886792452835,1.0,-0.0,1.0,1.0
1.0,-0.0923076923076922,1.0,-0.0,1.0,1.0
1.0,-0.07692307692307687,1.0,-0.0,1.0,1.0
1.0,-0.0,1.0,-0.0,0.9411548390312287,1.0
0.95,-0.0,1.0,-0.0,0.8518447262975002,1.0
0.931,-0.3191489361702128,0.8888888888888888,-0.021739130434782608,0.7334729180194907,1.0
0.987,-0.10526315789473695,1.0,-0.02702702702702703,0.9227147275491403,1.0
0.99,-0.16000000000000003,0.9512195121951219,-0.0,0.8297777712060734,1.0
0.868,-0.23809523809523814,0.6274509803921569,-0.0,0.48888710766669774,0.6
0.954,-0.125,0.9512195121951219,-0.0,0.8015893505323772,0.8
0.973,-0.0,0.9508196721311475,-0.0,0.9350903472869134,1.0
0.906,-0.21875,0.8620689655172413,-0.0,0.6413972951831743,1.0
0.964,-0.38235294117647056,0.9607843137254902,-0.0,0.9018222747645075,1.0
0.738,-0.5,0.6206896551724138,-0.0,0.0,0.8
0.961,-0.09090909090909083,0.9714285714285714,-0.0,0.8571908600441159,1.0
0.655,-0.19999999999999996,0.3333333333333333,-0.0,0.0,0.6
0.936,-0.0,0.9705882352941176,-0.0,0.8042527268031608,1.0
0.985,-0.37254901960784315,0.9666666666666667,-0.02,0.8838573426407076,1.0
1.0,-0.052631578947368474,1.0,-0.0,0.9597677705571943,1.0
0.99,-0.16000000000000003,0.975609756097561,-0.0,0.8570301409355441,1.0
1.0,-0.3157894736842106,1.0,-0.0,1.0,1.0
0.993,-0.13888888888888895,0.9482758620689655,-0.0,0.9031938820381898,1.0
0.894,-0.3448275862068966,0.803921568627451,-0.0,0.6244543191003976,1.0
0.964,-0.11428571428571432,0.896551724137931,-0.0,0.8012569414085176,1.0
0.901,-0.0,0.7058823529411765,-0.0,0.36892420704035267,1.0
0.952,-0.2727272727272727,0.8888888888888888,-0.0,0.7800291622066151,1.0
1.0,-0.28301886792452835,1.0,-0.0,1.0,1.0
1.0,-0.15384615384615374,1.0,-0.0,0.9630574519832646,1.0
0.989,-0.16000000000000003,0.975609756097561,-0.0,0.8907423468060627,1.0
0.992,-0.015873015873015928,0.9900990099009901,-0.0,0.8675857603240871,1.0
0.538,-0.0,0.45555555555555555,-0.0,0.0,0.8
0.212,-0.0,0.18691588785046728,-0.0,0.0,0.4
0.054,-0.0,0.5466666666666666,-0.0,0.0,1.0
0.024,-0.125,0.7254901960784313,-0.047619047619047616,0.0,0.6
0.98,-0.28,0.9555555555555556,-0.02040816326530612,0.9264086106852282,1.0
0.424,-0.11764705882352944,0.24299065420560748,-0.0,0.04436144177290667,0.4
0.982,-0.04166666666666674,0.926829268292683,-0.0,0.9240885594051769,1.0
0.973,-0.0,0.9702970297029703,-0.0,0.9483437088016334,1.0
0.974,-0.0,0.9411764705882353,-0.0,0.868822995649379,1.0
0.995,-0.3076923076923077,0.9777777777777777,-0.0,0.9615276242855785,1.0
0.979,-0.08108108108108103,0.9836065573770492,-0.0,0.8952602953980735,1.0
0.989,-0.16000000000000003,0.975609756097561,-0.0,0.8907423468060627,1.0
0.654,-0.2033898305084746,0.9666666666666667,-0.0,0.0,1.0
0.526,-0.21052631578947367,0.8916666666666667,-0.0,0.0,1.0
0.87,-0.0,0.155893536121673,-0.013157894736842105,0.08830774044129178,1.0
0.5,-0.00990099009900991,0.2982456140350877,-0.0,0.0,0.4
0.644,-0.17142857142857149,0.5555555555555556,-0.0,0.0,0.6
0.664,-0.0,0.2616822429906542,-0.0,0.0,0.4
0.45,-0.20512820512820518,0.6534653465346535,-0.0,0.0,0.6
0.973,-0.0,0.9705882352941176,-0.0,0.9019685361323292,1.0
0.994,-0.2941176470588236,0.9666666666666667,-0.0,0.9661049965255963,1.0
1.0,-0.0,1.0,-0.0,1.0,1.0
0.989,-0.12,0.975609756097561,-0.0,0.9521689301444068,1.0
1.0,-0.0,1.0,-0.0,1.0,1.0
0.985,-0.2941176470588236,0.9666666666666667,-0.0,0.9413234178575179,1.0
1.0,-0.0,1.0,-0.0,1.0,1.0
1.0,-0.07692307692307687,1.0,-0.0,1.0,1.0
1.0,-0.28301886792452835,1.0,-0.0,1.0,1.0
0.987,-0.07936507936507942,0.9719626168224299,-0.0,0.9507887298152515,1.0
0.837,-0.0625,0.5324675324675324,-0.0,0.24616289206905248,1.0
0.996,-0.0,0.9702970297029703,-0.0,0.9279343227268235,1.0
0.962,-0.3076923076923077,0.9777777777777777,-0.0,0.8225519069988356,1.0
0.98,-0.04166666666666674,0.926829268292683,-0.0,0.8447887880103828,1.0
0.262,-0.32727272727272727,0.5604395604395604,-0.018867924528301886,0.0,0.2
0.99,-0.26415094339622647,1.0,-0.0,0.9761618192629261,1.0
